1,1.7378577866029281
2,1.7381495830243718
3,1.0069263816127032
4,1.0019901678553633
5,0.9996837539781607
6,1.0003291325092598
7,0.809746805169422
8,0.8097389556023202
9,0.8084406884188008
10,0.8049484240900704
11,0.7946361740740627
12,0.770639700024357
13,0.7699208731220859
14,0.769328807674875
15,0.7685365639430799
16,0.7617598485561029
17,0.7482816569525108
18,0.7481472519094384
19,0.7440844950004744
20,0.7364483639283705
21,0.7318523120803266
22,0.7259677265819461
23,0.7234401629418592
24,0.7206960204096872
25,0.7199282977643549
26,0.7153780567461955
27,0.7106792944245784
28,0.7089497800333238
29,0.7057266244274533
30,0.7062151185629547
31,0.7023065852356865
32,0.6991454846198947
33,0.6990328597120732
34,0.6960759442964483
35,0.6960928817545873
36,0.6948560564857564
37,0.6893234273847241
38,0.6894535317364647
39,0.6892372493669945
40,0.6849665810794285
41,0.6842138041615521
42,0.6822091102763621
43,0.6810002795362946
44,0.6803281338948428
45,0.6790779380843127
46,0.6765419685451723
47,0.6785259891574686
48,0.6778124990038348
49,0.6760333115344304
50,0.6764359533379086
51,0.6769464211383535
52,0.6741511537931579
53,0.6717549490246032
54,0.6711891347402835
55,0.6713830235058793
56,0.6706725768505342
57,0.6695159268651689
58,0.6695454666620486
59,0.6690084066542793
60,0.6684610460845407
61,0.666919423770344
62,0.6655065155467661
63,0.6644042247668058
64,0.6654485761308824
65,0.6642523267173187
66,0.6651639334464094
67,0.664952483954711
68,0.6648148873656914
69,0.6651398642599663
70,0.664473909997211
71,0.6642124183848924
72,0.6634858244045472
73,0.6646982227147268
74,0.6640208856635984
75,0.6636907506381874
76,0.6632827158687469
77,0.6625316377712117
78,0.6602993368217934
79,0.6601628773742046
80,0.6599511300912063
81,0.6590442124765343
82,0.6589034793835135
83,0.6579250717952816
84,0.6553143932223708
85,0.654995682640424
86,0.6558330860970832
87,0.6559620367528062
88,0.6559855032714073
89,0.6557518991139227
90,0.6557165382897437
91,0.654270247273109
92,0.654563355647764
93,0.6545917995695026
94,0.6545705592283337
95,0.6544900882695653
96,0.6545252665867525
97,0.6540188250911858
